index,cmdb_type,cmdb,kpi_name,kpi_item,itemid,change_start,po,pu,digest,pmax
133,0,7,27,0,63149004,-621000,0.5772540195843356,1.484582952140315,7,1.484582952140315
133,0,7,27,1,0,0,0.0,0.0,7,0.0
133,0,7,28,0,63148995,-1161000,0.3332284104604653,3.014173592091922,7,3.014173592091922
133,0,7,28,1,0,0,0.0,0.0,7,0.0
133,0,7,29,0,999999996512458,0,0.0,0.0,7,0.0
133,0,7,30,0,999999996512459,-421000,0.7265769020910106,0.7428528908368874,7,0.7428528908368874
133,0,7,31,0,999999996512501,0,0.0,0.0,7,0.0
133,0,7,32,0,999999996512488,-561000,0.6108205591369138,1.5977886798573917,7,1.5977886798573917
133,0,7,33,0,63150118,0,0.0,0.0,7,0.0
133,0,7,33,1,0,0,0.0,0.0,7,0.0
133,0,7,34,0,999999996512457,57000,1.03043162502125,0.7560037394815171,7,1.03043162502125
133,0,7,35,0,999999996512487,-561000,0.5569864601563715,1.6124367116794829,7,1.6124367116794829
133,0,7,36,0,999999996512500,-682000,0.5676866955023063,5.867696052100562,7,5.867696052100562
133,0,7,37,0,999999996512460,-995000,0.4429718632495817,3.9135890753822857,7,3.9135890753822857
133,0,7,38,0,999999996512490,0,0.0,0.0,7,0.0
133,0,7,39,0,999999996512512,0,0.0,0.0,7,0.0
133,0,7,40,0,999999996512503,0,0.0,0.0,7,0.0
133,0,7,41,0,63148999,219000,0.7376828929359053,3.5503189947267297,7,3.5503189947267297
133,0,7,41,1,0,0,0.0,0.0,7,0.0
133,0,7,42,0,999999996512461,-1139000,4.938262314188974,4.9382623142042235,7,4.9382623142042235
133,0,7,43,0,63149003,-981000,0.5535815925298329,0.9916334858955501,7,0.9916334858955501
133,0,7,43,1,0,0,0.0,0.0,7,0.0
133,0,7,44,0,999999996512519,-681000,3.4241417987993845,3.5860656135745588,7,3.5860656135745588
133,0,7,45,0,63149000,-621000,0.5772722624436217,1.4853252888068373,7,1.4853252888068373
133,0,7,45,1,0,0,0.0,0.0,7,0.0
133,0,7,46,0,999999996512516,-920000,1.42823213531021,0.5182659540271085,7,1.42823213531021
133,0,8,0,0,999999998650716,-1041000,2.2028701481305557,0.7710357729667476,8,2.2028701481305557
133,0,8,1,0,999999998650705,0,0.0,0.0,8,0.0
133,0,8,2,0,999999998650702,0,0.0,0.0,8,0.0
133,0,8,3,0,999999996867781,-802000,0.5513907103629233,1.4255056285894054,8,1.4255056285894054
133,0,8,4,0,0,0,0.0,0.0,8,0.0
133,0,8,5,0,999999998650719,-562000,0.7542379562776073,1.059196360375943,8,1.059196360375943
133,0,8,6,0,999999998650723,0,0.0,0.0,8,0.0
133,0,8,7,0,63149258,-562000,0.7405155094916451,0.9552614799387793,8,0.9552614799387793
133,0,8,7,1,0,0,0.0,0.0,8,0.0
133,0,8,8,0,999999998650724,-202000,0.6890873299683368,1.3806320735354736,8,1.3806320735354736
133,0,8,9,0,63150292,0,0.0,0.0,8,0.0
133,0,8,9,1,0,0,0.0,0.0,8,0.0
133,0,8,10,0,63149044,0,0.0,0.0,8,0.0
133,0,8,10,1,63149045,0,0.0,0.0,8,0.0
133,0,8,10,2,63149046,0,0.0,0.0,8,0.0
133,0,8,10,3,63149047,0,0.0,0.0,8,0.0
133,0,8,10,4,63149048,0,0.0,0.0,8,0.0
133,0,8,10,5,63149049,0,0.0,0.0,8,0.0
133,0,8,10,6,63149050,0,0.0,0.0,8,0.0
133,0,8,10,7,63149051,0,0.0,0.0,8,0.0
133,0,8,10,8,0,0,0.0,0.0,8,0.0
133,0,8,10,9,0,0,0.0,0.0,8,0.0
133,0,8,10,10,0,0,0.0,0.0,8,0.0
133,0,8,10,11,0,0,0.0,0.0,8,0.0
133,0,8,10,12,0,0,0.0,0.0,8,0.0
133,0,8,10,13,0,0,0.0,0.0,8,0.0
133,0,8,10,14,0,0,0.0,0.0,8,0.0
133,0,8,10,15,0,0,0.0,0.0,8,0.0
133,0,8,11,0,999999998650699,0,0.0,0.0,8,0.0
133,0,8,12,0,0,0,0.0,0.0,8,0.0
133,0,8,13,0,63149006,0,0.0,0.0,8,0.0
133,0,8,14,0,999999997331755,0,0.0,0.0,8,0.0
133,0,8,15,0,0,0,0.0,0.0,8,0.0
133,0,8,16,0,999999998650704,0,0.0,0.0,8,0.0
133,0,8,17,0,63149252,-562000,0.7275212612427023,0.9753761472410698,8,0.9753761472410698
133,0,8,17,1,0,0,0.0,0.0,8,0.0
133,0,8,18,0,63149253,0,0.0,0.0,8,0.0
133,0,8,18,1,0,0,0.0,0.0,8,0.0
133,0,8,19,0,0,0,0.0,0.0,8,0.0
133,0,8,20,0,63149056,0,0.0,0.0,8,0.0
133,0,8,20,1,63149057,0,0.0,0.0,8,0.0
133,0,8,20,2,63149058,0,0.0,0.0,8,0.0
133,0,8,20,3,63149059,0,0.0,0.0,8,0.0
133,0,8,20,4,63149052,0,0.0,0.0,8,0.0
133,0,8,20,5,63149053,0,0.0,0.0,8,0.0
133,0,8,20,6,63149054,0,0.0,0.0,8,0.0
133,0,8,20,7,63149055,0,0.0,0.0,8,0.0
133,0,8,20,8,0,0,0.0,0.0,8,0.0
133,0,8,20,9,0,0,0.0,0.0,8,0.0
133,0,8,20,10,0,0,0.0,0.0,8,0.0
133,0,8,20,11,0,0,0.0,0.0,8,0.0
133,0,8,20,12,0,0,0.0,0.0,8,0.0
133,0,8,20,13,0,0,0.0,0.0,8,0.0
133,0,8,20,14,0,0,0.0,0.0,8,0.0
133,0,8,20,15,0,0,0.0,0.0,8,0.0
133,0,8,21,0,999999998650680,0,0.0,0.0,8,0.0
133,0,8,22,0,63149257,458000,1.657294896214573,1.6771269617740694,8,1.6771269617740694
133,0,8,22,1,0,0,0.0,0.0,8,0.0
133,0,8,23,0,63149250,-802000,0.8331400674099031,0.7917909469520006,8,0.8331400674099031
133,0,8,23,1,0,0,0.0,0.0,8,0.0
133,0,8,24,0,999999998650725,-315000,0.7184151045754822,2.385957669326884,8,2.385957669326884
133,0,8,25,0,63149254,-802000,0.6561560203926936,1.1248517015588242,8,1.1248517015588242
133,0,8,25,1,0,0,0.0,0.0,8,0.0
133,0,8,26,0,999999998650692,-802000,0.5513907103629233,1.4255056285894054,8,1.4255056285894054
133,0,8,27,0,63149260,-562000,0.752788391477672,1.0670640281406956,8,1.0670640281406956
133,0,8,27,1,0,0,0.0,0.0,8,0.0
133,0,8,28,0,63149251,0,0.0,0.0,8,0.0
133,0,8,28,1,0,0,0.0,0.0,8,0.0
133,0,8,29,0,999999998650674,0,0.0,0.0,8,0.0
133,0,8,30,0,999999998650675,0,0.0,0.0,8,0.0
133,0,8,31,0,999999998650708,0,0.0,0.0,8,0.0
133,0,8,32,0,999999998650697,0,0.0,0.0,8,0.0
133,0,8,33,0,63150290,0,0.0,0.0,8,0.0
133,0,8,33,1,0,0,0.0,0.0,8,0.0
133,0,8,34,0,999999998650673,-1147000,0.5602567441343385,1.0920632892305762,8,1.0920632892305762
133,0,8,35,0,999999998650696,458000,1.828946253314066,1.837188688073608,8,1.837188688073608
133,0,8,36,0,999999998650707,0,0.0,0.0,8,0.0
133,0,8,37,0,999999998650676,21000,0.815949138489156,1.1296845548941916,8,1.1296845548941916
133,0,8,38,0,999999998650698,0,0.0,0.0,8,0.0
133,0,8,39,0,999999998650718,-1101000,0.506930218074192,2.4905666176213006,8,2.4905666176213006
133,0,8,40,0,999999998650710,0,0.0,0.0,8,0.0
133,0,8,41,0,63149255,-802000,0.7061890549505391,0.8379486032765083,8,0.8379486032765083
133,0,8,41,1,0,0,0.0,0.0,8,0.0
133,0,8,42,0,999999998650677,0,0.0,0.0,8,0.0
133,0,8,43,0,63149259,-742000,0.7573426006674121,1.2154049478212692,8,1.2154049478212692
133,0,8,43,1,0,0,0.0,0.0,8,0.0
133,0,8,44,0,999999998650722,-475000,1.0557883526106728,0.8058469830155301,8,1.0557883526106728
133,0,8,45,0,63149256,-1162000,0.36916169655463377,2.774543843387979,8,2.774543843387979
133,0,8,45,1,0,0,0.0,0.0,8,0.0
133,0,8,46,0,999999998650720,99000,1.4938325420642886,1.011873152160747,8,1.4938325420642886
133,0,9,0,0,999999996512820,-1161000,2.5169744231561215,2.5169744231626727,9,2.5169744231626727
133,0,9,1,0,999999996512810,0,0.0,0.0,9,0.0
133,0,9,2,0,999999996512807,0,0.0,0.0,9,0.0
133,0,9,3,0,999999996512792,-1041000,0.8050992026147298,1.028174646112249,9,1.028174646112249
133,0,9,4,0,0,0,0.0,0.0,9,0.0
133,0,9,5,0,999999996512827,-1161000,0.5592577831976115,1.7361691876270078,9,1.7361691876270078
133,0,9,6,0,999999996512832,0,0.0,0.0,9,0.0
133,0,9,7,0,63149610,39000,0.822308246748746,1.1771507309964462,9,1.1771507309964462
133,0,9,7,1,0,0,0.0,0.0,9,0.0
133,0,9,8,0,999999996512833,219000,2.0257235700322838,1.2282555642351212,9,2.0257235700322838
133,0,9,9,0,63150361,0,0.0,0.0,9,0.0
133,0,9,9,1,0,0,0.0,0.0,9,0.0
133,0,9,10,0,63149799,0,0.0,0.0,9,0.0
133,0,9,10,1,63149800,0,0.0,0.0,9,0.0
133,0,9,10,2,63149801,0,0.0,0.0,9,0.0
133,0,9,10,3,63149802,0,0.0,0.0,9,0.0
133,0,9,10,4,63149803,0,0.0,0.0,9,0.0
133,0,9,10,5,63149804,0,0.0,0.0,9,0.0
133,0,9,10,6,63149805,0,0.0,0.0,9,0.0
133,0,9,10,7,63149806,0,0.0,0.0,9,0.0
133,0,9,10,8,0,0,0.0,0.0,9,0.0
133,0,9,10,9,0,0,0.0,0.0,9,0.0
133,0,9,10,10,0,0,0.0,0.0,9,0.0
133,0,9,10,11,0,0,0.0,0.0,9,0.0
133,0,9,10,12,0,0,0.0,0.0,9,0.0
133,0,9,10,13,0,0,0.0,0.0,9,0.0
133,0,9,10,14,0,0,0.0,0.0,9,0.0
133,0,9,10,15,0,0,0.0,0.0,9,0.0
133,0,9,11,0,999999996512803,0,0.0,0.0,9,0.0
133,0,9,12,0,0,0,0.0,0.0,9,0.0
133,0,9,13,0,63149782,0,0.0,0.0,9,0.0
133,0,9,14,0,999999996512823,0,0.0,0.0,9,0.0
133,0,9,15,0,0,0,0.0,0.0,9,0.0
133,0,9,16,0,999999996512809,0,0.0,0.0,9,0.0
133,0,9,17,0,63149604,0,0.0,0.0,9,0.0
133,0,9,17,1,0,0,0.0,0.0,9,0.0
133,0,9,18,0,63149605,0,0.0,0.0,9,0.0
133,0,9,18,1,0,0,0.0,0.0,9,0.0
133,0,9,19,0,0,0,0.0,0.0,9,0.0
133,0,9,20,0,63149783,0,0.0,0.0,9,0.0
133,0,9,20,1,63149784,0,0.0,0.0,9,0.0
133,0,9,20,2,63149785,0,0.0,0.0,9,0.0
133,0,9,20,3,63149786,0,0.0,0.0,9,0.0
133,0,9,20,4,63149787,0,0.0,0.0,9,0.0
133,0,9,20,5,63149788,0,0.0,0.0,9,0.0
133,0,9,20,6,63149789,0,0.0,0.0,9,0.0
133,0,9,20,7,63149790,0,0.0,0.0,9,0.0
133,0,9,20,8,0,0,0.0,0.0,9,0.0
133,0,9,20,9,0,0,0.0,0.0,9,0.0
133,0,9,20,10,0,0,0.0,0.0,9,0.0
133,0,9,20,11,0,0,0.0,0.0,9,0.0
133,0,9,20,12,0,0,0.0,0.0,9,0.0
133,0,9,20,13,0,0,0.0,0.0,9,0.0
133,0,9,20,14,0,0,0.0,0.0,9,0.0
133,0,9,20,15,0,0,0.0,0.0,9,0.0
133,0,9,21,0,999999996512776,-464000,0.9995650853858604,1.5107306618710539,9,1.5107306618710539
133,0,9,22,0,63149609,0,0.0,0.0,9,0.0
133,0,9,22,1,0,0,0.0,0.0,9,0.0
133,0,9,23,0,63149602,0,0.0,0.0,9,0.0
133,0,9,23,1,0,0,0.0,0.0,9,0.0
133,0,9,24,0,999999996512838,-402000,0.5532028075423723,1.6836474213952133,9,1.6836474213952133
133,0,9,25,0,63149606,99000,1.1484835323073077,1.0521801816422311,9,1.1484835323073077
133,0,9,25,1,0,0,0.0,0.0,9,0.0
133,0,9,26,0,999999996512793,-1041000,0.9254447604852091,2.085480646939308,9,2.085480646939308
133,0,9,27,0,63149612,-561000,0.8109567460044433,0.9943933764838178,9,0.9943933764838178
133,0,9,27,1,0,0,0.0,0.0,9,0.0
133,0,9,28,0,63149603,-621000,0.5772722517859025,1.4728311730701051,9,1.4728311730701051
133,0,9,28,1,0,0,0.0,0.0,9,0.0
133,0,9,29,0,999999996512770,0,0.0,0.0,9,0.0
133,0,9,30,0,999999996512771,-169000,0.7147379786329449,1.150441272661391,9,1.150441272661391
133,0,9,31,0,999999996512813,0,0.0,0.0,9,0.0
133,0,9,32,0,999999996512800,-321000,0.6416187813541765,1.1253265708063829,9,1.1253265708063829
133,0,9,33,0,63150359,0,0.0,0.0,9,0.0
133,0,9,33,1,0,0,0.0,0.0,9,0.0
133,0,9,34,0,999999996512769,-711000,0.6870943652603994,1.4974724328585642,9,1.4974724328585642
133,0,9,35,0,999999996512799,-21000,1.416850943612601,1.4611686237963177,9,1.4611686237963177
133,0,9,36,0,999999996512812,0,0.0,0.0,9,0.0
133,0,9,37,0,999999996512772,-878000,1.3704038597999555,0.42196486375923925,9,1.3704038597999555
133,0,9,38,0,999999996512802,0,0.0,0.0,9,0.0
133,0,9,39,0,999999996512824,0,0.0,0.0,9,0.0
133,0,9,40,0,999999996512815,0,0.0,0.0,9,0.0
133,0,9,41,0,63149607,-441000,0.5894807036622154,1.304308169589559,9,1.304308169589559
133,0,9,41,1,0,0,0.0,0.0,9,0.0
133,0,9,42,0,999999996512773,-1187000,0.47689912449481675,4.483383182392706,9,4.483383182392706
133,0,9,43,0,63149611,39000,0.824954513329257,1.0184632958854312,9,1.0184632958854312
133,0,9,43,1,0,0,0.0,0.0,9,0.0
133,0,9,44,0,999999996512831,-1101000,6.604607238419867,0.6737974999944809,9,6.604607238419867
133,0,9,45,0,63149608,-561000,0.7106964546278479,1.4618711378672815,9,1.4618711378672815
133,0,9,45,1,0,0,0.0,0.0,9,0.0
133,0,9,46,0,999999996512828,-439000,2.972931233805166,2.9729312338133536,9,2.9729312338133536
133,0,10,0,0,999999998651166,-862000,1.981267181826089,0.8368173603715385,10,1.981267181826089
133,0,10,1,0,999999998651155,0,0.0,0.0,10,0.0
133,0,10,2,0,999999998651152,0,0.0,0.0,10,0.0
133,0,10,3,0,999999996867775,-1042000,2.6472477976272777,2.647247797634295,10,2.647247797634295
133,0,10,4,0,0,0,0.0,0.0,10,0.0
133,0,10,5,0,999999998651169,-562000,0.7239801530119929,1.1548820027014872,10,1.1548820027014872
133,0,10,6,0,999999998651173,0,0.0,0.0,10,0.0
133,0,10,7,0,63151607,-562000,0.7442395223505212,0.9591350071823609,10,0.9591350071823609
133,0,10,7,1,0,0,0.0,0.0,10,0.0
133,0,10,8,0,999999998651174,-742000,0.6611498279814002,1.7285305325885725,10,1.7285305325885725
133,0,10,9,0,71069850,0,0.0,0.0,10,0.0
133,0,10,9,1,0,0,0.0,0.0,10,0.0
133,0,10,10,0,63151472,0,0.0,0.0,10,0.0
133,0,10,10,1,63151473,0,0.0,0.0,10,0.0
133,0,10,10,2,63151474,0,0.0,0.0,10,0.0
133,0,10,10,3,63151475,0,0.0,0.0,10,0.0
133,0,10,10,4,63151476,0,0.0,0.0,10,0.0
133,0,10,10,5,63151477,0,0.0,0.0,10,0.0
133,0,10,10,6,63151478,0,0.0,0.0,10,0.0
133,0,10,10,7,63151479,0,0.0,0.0,10,0.0
133,0,10,10,8,63151480,0,0.0,0.0,10,0.0
133,0,10,10,9,63151481,0,0.0,0.0,10,0.0
133,0,10,10,10,63151482,0,0.0,0.0,10,0.0
133,0,10,10,11,63151483,0,0.0,0.0,10,0.0
133,0,10,10,12,63151484,0,0.0,0.0,10,0.0
133,0,10,10,13,63151485,0,0.0,0.0,10,0.0
133,0,10,10,14,0,0,0.0,0.0,10,0.0
133,0,10,10,15,0,0,0.0,0.0,10,0.0
133,0,10,11,0,999999998651149,0,0.0,0.0,10,0.0
133,0,10,12,0,0,0,0.0,0.0,10,0.0
133,0,10,13,0,63151457,0,0.0,0.0,10,0.0
133,0,10,14,0,999999997331749,0,0.0,0.0,10,0.0
133,0,10,15,0,0,0,0.0,0.0,10,0.0
133,0,10,16,0,999999998651154,0,0.0,0.0,10,0.0
133,0,10,17,0,63151601,-562000,0.7266010116356713,0.9839727930772313,10,0.9839727930772313
133,0,10,17,1,0,0,0.0,0.0,10,0.0
133,0,10,18,0,63151602,-742000,0.5717103526713379,1.4000329194196377,10,1.4000329194196377
133,0,10,18,1,0,0,0.0,0.0,10,0.0
133,0,10,19,0,0,0,0.0,0.0,10,0.0
133,0,10,20,0,63151488,0,0.0,0.0,10,0.0
133,0,10,20,1,63151489,0,0.0,0.0,10,0.0
133,0,10,20,2,63151490,0,0.0,0.0,10,0.0
133,0,10,20,3,63151491,0,0.0,0.0,10,0.0
133,0,10,20,4,63151492,0,0.0,0.0,10,0.0
133,0,10,20,5,63151493,0,0.0,0.0,10,0.0
133,0,10,20,6,63151494,0,0.0,0.0,10,0.0
133,0,10,20,7,63151495,0,0.0,0.0,10,0.0
133,0,10,20,8,63151496,0,0.0,0.0,10,0.0
133,0,10,20,9,63151497,0,0.0,0.0,10,0.0
133,0,10,20,10,63151498,0,0.0,0.0,10,0.0
133,0,10,20,11,63151499,0,0.0,0.0,10,0.0
133,0,10,20,12,63151486,0,0.0,0.0,10,0.0
133,0,10,20,13,63151487,0,0.0,0.0,10,0.0
133,0,10,20,14,0,0,0.0,0.0,10,0.0
133,0,10,20,15,0,0,0.0,0.0,10,0.0
133,0,10,21,0,999999998651130,-30000,0.9968695336845083,1.359153177600605,10,1.359153177600605
133,0,10,22,0,63151606,-742000,0.5626295857450154,1.4341025570231674,10,1.4341025570231674
133,0,10,22,1,0,0,0.0,0.0,10,0.0
133,0,10,23,0,63151599,-1042000,2.1405012264572956,0.5683989979132752,10,2.1405012264572956
133,0,10,23,1,0,0,0.0,0.0,10,0.0
133,0,10,24,0,999999998651175,-405000,2.501058092119914,1.0269648642561644,10,2.501058092119914
133,0,10,25,0,63151603,-1042000,2.136665922530921,0.5624882712105547,10,2.136665922530921
133,0,10,25,1,0,0,0.0,0.0,10,0.0
133,0,10,26,0,999999998651142,-22000,0.5900336102832747,1.0142756781383844,10,1.0142756781383844
133,0,10,27,0,63151609,-562000,0.7238883263103169,1.1526055208911354,10,1.1526055208911354
133,0,10,27,1,0,0,0.0,0.0,10,0.0
133,0,10,28,0,63151600,0,0.0,0.0,10,0.0
133,0,10,28,1,0,0,0.0,0.0,10,0.0
133,0,10,29,0,999999998651124,0,0.0,0.0,10,0.0
133,0,10,30,0,999999998651125,-275000,1.2909211397302514,1.1265487729738277,10,1.2909211397302514
133,0,10,31,0,999999998651158,0,0.0,0.0,10,0.0
133,0,10,32,0,999999998651147,0,0.0,0.0,10,0.0
133,0,10,33,0,71069842,0,0.0,0.0,10,0.0
133,0,10,33,1,0,0,0.0,0.0,10,0.0
133,0,10,34,0,999999998651123,-277000,1.025064319554644,0.9161640701765066,10,1.025064319554644
133,0,10,35,0,999999998651146,0,0.0,0.0,10,0.0
133,0,10,36,0,999999998651157,0,0.0,0.0,10,0.0
133,0,10,37,0,999999998651126,16000,1.4569199476011128,1.2936820864461187,10,1.4569199476011128
133,0,10,38,0,999999998651148,0,0.0,0.0,10,0.0
133,0,10,39,0,999999998651168,-1161000,0.3687752039565485,2.71361781406368,10,2.71361781406368
133,0,10,40,0,999999998651160,0,0.0,0.0,10,0.0
133,0,10,41,0,63151604,0,0.0,0.0,10,0.0
133,0,10,41,1,0,0,0.0,0.0,10,0.0
133,0,10,42,0,999999998651127,-1053000,0.6327798223274915,2.9129082020456987,10,2.9129082020456987
133,0,10,43,0,63151608,-742000,0.6307769973470161,1.3311306095845465,10,1.3311306095845465
133,0,10,43,1,0,0,0.0,0.0,10,0.0
133,0,10,44,0,999999998651172,-742000,0.48231721627724194,1.5468283167083712,10,1.5468283167083712
133,0,10,45,0,63151605,-562000,0.7341758812963473,1.2083168215997986,10,1.2083168215997986
133,0,10,45,1,0,0,0.0,0.0,10,0.0
133,0,10,46,0,999999998651170,-1161000,3.1560591561393863,0.3958061840911155,10,3.1560591561393863
133,0,11,0,0,999999998651016,0,0.0,0.0,11,0.0
133,0,11,1,0,999999998651005,0,0.0,0.0,11,0.0
133,0,11,2,0,999999998651002,0,0.0,0.0,11,0.0
133,0,11,3,0,999999996867777,-682000,0.5760856928069852,1.2533181296917526,11,1.2533181296917526
133,0,11,4,0,0,0,0.0,0.0,11,0.0
133,0,11,5,0,999999998651019,278000,0.5578015563610917,1.3346784755569405,11,1.3346784755569405
133,0,11,6,0,999999998651023,0,0.0,0.0,11,0.0
133,0,11,7,0,66771131,0,0.0,0.0,11,0.0
133,0,11,7,1,0,0,0.0,0.0,11,0.0
133,0,11,8,0,999999998651024,0,0.0,0.0,11,0.0
133,0,11,9,0,61389335,0,0.0,0.0,11,0.0
133,0,11,9,1,0,0,0.0,0.0,11,0.0
133,0,11,10,0,61389313,0,0.0,0.0,11,0.0
133,0,11,10,1,61389314,0,0.0,0.0,11,0.0
133,0,11,10,2,61389315,0,0.0,0.0,11,0.0
133,0,11,10,3,61389316,0,0.0,0.0,11,0.0
133,0,11,10,4,61389317,0,0.0,0.0,11,0.0
133,0,11,10,5,61389318,0,0.0,0.0,11,0.0
133,0,11,10,6,61389319,0,0.0,0.0,11,0.0
133,0,11,10,7,61389320,0,0.0,0.0,11,0.0
133,0,11,10,8,61389321,0,0.0,0.0,11,0.0
133,0,11,10,9,61389322,0,0.0,0.0,11,0.0
133,0,11,10,10,0,0,0.0,0.0,11,0.0
133,0,11,10,11,0,0,0.0,0.0,11,0.0
133,0,11,10,12,0,0,0.0,0.0,11,0.0
133,0,11,10,13,0,0,0.0,0.0,11,0.0
133,0,11,10,14,0,0,0.0,0.0,11,0.0
133,0,11,10,15,0,0,0.0,0.0,11,0.0
133,0,11,11,0,999999998650999,0,0.0,0.0,11,0.0
133,0,11,12,0,0,0,0.0,0.0,11,0.0
133,0,11,13,0,61389336,0,0.0,0.0,11,0.0
133,0,11,14,0,999999997331751,0,0.0,0.0,11,0.0
133,0,11,15,0,0,0,0.0,0.0,11,0.0
133,0,11,16,0,999999998651004,0,0.0,0.0,11,0.0
133,0,11,17,0,66771125,-562000,0.7241749475774035,1.5164488932529903,11,1.5164488932529903
133,0,11,17,1,0,0,0.0,0.0,11,0.0
133,0,11,18,0,66771126,0,0.0,0.0,11,0.0
133,0,11,18,1,0,0,0.0,0.0,11,0.0
133,0,11,19,0,0,0,0.0,0.0,11,0.0
133,0,11,20,0,61389323,0,0.0,0.0,11,0.0
133,0,11,20,1,61389324,0,0.0,0.0,11,0.0
133,0,11,20,2,61389325,0,0.0,0.0,11,0.0
133,0,11,20,3,61389326,0,0.0,0.0,11,0.0
133,0,11,20,4,61389327,0,0.0,0.0,11,0.0
133,0,11,20,5,61389328,0,0.0,0.0,11,0.0
133,0,11,20,6,61389329,0,0.0,0.0,11,0.0
133,0,11,20,7,61389330,0,0.0,0.0,11,0.0
133,0,11,20,8,61389331,0,0.0,0.0,11,0.0
133,0,11,20,9,61389332,0,0.0,0.0,11,0.0
133,0,11,20,10,0,0,0.0,0.0,11,0.0
133,0,11,20,11,0,0,0.0,0.0,11,0.0
133,0,11,20,12,0,0,0.0,0.0,11,0.0
133,0,11,20,13,0,0,0.0,0.0,11,0.0
133,0,11,20,14,0,0,0.0,0.0,11,0.0
133,0,11,20,15,0,0,0.0,0.0,11,0.0
133,0,11,21,0,999999998650980,0,0.0,0.0,11,0.0
133,0,11,22,0,66771130,0,0.0,0.0,11,0.0
133,0,11,22,1,0,0,0.0,0.0,11,0.0
133,0,11,23,0,66771123,398000,4.317274376372301,1.255128466671283,11,4.317274376372301
133,0,11,23,1,0,0,0.0,0.0,11,0.0
133,0,11,24,0,999999998651025,-615000,0.5801650339383786,1.132081073263296,11,1.132081073263296
133,0,11,25,0,66771127,398000,4.283581359578052,1.24101191084012,11,4.283581359578052
133,0,11,25,1,0,0,0.0,0.0,11,0.0
133,0,11,26,0,999999998650992,-682000,0.5760856928069852,1.2533181296917526,11,1.2533181296917526
133,0,11,27,0,66771133,278000,0.5530202183144693,1.35880054818886,11,1.35880054818886
133,0,11,27,1,0,0,0.0,0.0,11,0.0
133,0,11,28,0,66771124,98000,1.6759023947141258,0.9484951072871467,11,1.6759023947141258
133,0,11,28,1,0,0,0.0,0.0,11,0.0
133,0,11,29,0,999999998650974,0,0.0,0.0,11,0.0
133,0,11,30,0,999999998650975,-1025000,0.4584199257196536,1.5490131827052234,11,1.5490131827052234
133,0,11,31,0,999999998651008,0,0.0,0.0,11,0.0
133,0,11,32,0,999999998650997,0,0.0,0.0,11,0.0
133,0,11,33,0,61389333,0,0.0,0.0,11,0.0
133,0,11,33,1,0,0,0.0,0.0,11,0.0
133,0,11,34,0,999999998650973,-787000,0.6462552535652777,0.8062408801315164,11,0.8062408801315164
133,0,11,35,0,999999998650996,0,0.0,0.0,11,0.0
133,0,11,36,0,999999998651007,0,0.0,0.0,11,0.0
133,0,11,37,0,999999998650976,0,0.0,0.0,11,0.0
133,0,11,38,0,999999998650998,0,0.0,0.0,11,0.0
133,0,11,39,0,999999998651018,-1101000,0.6083951847144237,3.8825212332260213,11,3.8825212332260213
133,0,11,40,0,999999998651010,0,0.0,0.0,11,0.0
133,0,11,41,0,66771128,-382000,0.7411562459713462,2.2491358772116468,11,2.2491358772116468
133,0,11,41,1,0,0,0.0,0.0,11,0.0
133,0,11,42,0,999999998650977,0,0.0,0.0,11,0.0
133,0,11,43,0,66771132,-1162000,0.0023729523948941645,10.080860241694749,11,10.080860241694749
133,0,11,43,1,0,0,0.0,0.0,11,0.0
133,0,11,44,0,999999998651022,-562000,1.0408222353466876,0.9544933291769675,11,1.0408222353466876
133,0,11,45,0,66771129,278000,0.5391983245170224,1.3451281381419464,11,1.3451281381419464
133,0,11,45,1,0,0,0.0,0.0,11,0.0
133,0,11,46,0,999999998651020,-981000,0.6713773111599062,0.7527559284312837,11,0.7527559284312837
133,0,12,0,0,999999998651091,-1102000,4.609374425388589,0.6378010775789112,12,4.609374425388589
133,0,12,1,0,999999998651080,0,0.0,0.0,12,0.0
133,0,12,2,0,999999998651077,0,0.0,0.0,12,0.0
133,0,12,3,0,999999996867776,-322000,2.5087960269424188,0.7305325964272028,12,2.5087960269424188
133,0,12,4,0,0,0,0.0,0.0,12,0.0
133,0,12,5,0,999999998651094,-562000,0.7442865847871205,1.3839961247301096,12,1.3839961247301096
133,0,12,6,0,999999998651098,-142000,0.5936401811894356,1.0129840892372495,12,1.0129840892372495
133,0,12,7,0,48718176,-142000,0.7881664211676521,1.1069434705601742,12,1.1069434705601742
133,0,12,7,1,0,0,0.0,0.0,12,0.0
133,0,12,8,0,999999998651099,158000,1.4145599488254454,0.4976849040671286,12,1.4145599488254454
133,0,12,9,0,66708054,0,0.0,0.0,12,0.0
133,0,12,9,1,0,0,0.0,0.0,12,0.0
133,0,12,10,0,61389024,0,0.0,0.0,12,0.0
133,0,12,10,1,61389025,0,0.0,0.0,12,0.0
133,0,12,10,2,61389026,0,0.0,0.0,12,0.0
133,0,12,10,3,61389011,0,0.0,0.0,12,0.0
133,0,12,10,4,61389012,0,0.0,0.0,12,0.0
133,0,12,10,5,61389013,0,0.0,0.0,12,0.0
133,0,12,10,6,61389014,0,0.0,0.0,12,0.0
133,0,12,10,7,61389015,0,0.0,0.0,12,0.0
133,0,12,10,8,61389016,0,0.0,0.0,12,0.0
133,0,12,10,9,61389017,0,0.0,0.0,12,0.0
